Time (s),Channel 1 (V),Channel 2 (V)
0.009454000000000001,-0.256148179597686,0.9606385900932451
0.0094565,-0.2538277349036127,0.9650006028562302
0.009459,-0.2498498297137709,0.9703692339491374
0.009461499999999999,-0.2462034166230825,0.9774155622585781
0.009464,-0.2428884956315477,0.984126351124712
0.009466499999999999,-0.2395735746400143,0.9905016005475364
0.009469,-0.2359271615493245,0.99654131052706
0.009471500000000001,-0.233606716855249,1.001238862733356
0.009474,-0.2312862721611756,1.006607493826261
0.009476500000000001,-0.2276398590704873,1.013318282692395
0.009479,-0.2243249380789525,1.019357992671915
0.0094815,-0.2210100170874176,1.025733242094743
0.009483999999999999,-0.2180265881950362,1.032444030960877
0.0094865,-0.2143801751043479,1.037812662053784
0.009488999999999999,-0.2123912225094279,1.041503595930156
0.0094915,-0.2084133173195851,1.048549924239598
0.009494000000000001,-0.2050983963280491,1.054254094775815
0.0094965,-0.2024464595348224,1.060629344198639
0.009499,-0.198800046444134,1.067004593621467
0.0095015,-0.1958166175517527,1.073044303600987
0.009504,-0.1921702044610643,1.078748474137201
0.009506499999999999,-0.189849759766991,1.083110486900186
0.009509,-0.1868663308746085,1.089150196879709
0.009511499999999999,-0.1832199177839219,1.095189906859227
0.009514,-0.1795735046932319,1.101565156282057
0.009516500000000001,-0.1765900758008488,1.107269326818273
0.009519,-0.1729436627101621,1.112973497354484
0.0095215,-0.1712862022143947,1.116999970674165
0.009523999999999999,-0.1683027733220133,1.122704141210379
0.0095265,-0.1643248681321715,1.1287438511899
0.009528999999999999,-0.1606784550414848,1.13545464005603
0.0095315,-0.1573635340499483,1.141494350035554
0.009534000000000001,-0.154048613058412,1.146862981128463
0.0095365,-0.1507336920668786,1.151896072778062
0.009539000000000001,-0.1487447394719559,1.156929164427665
0.0095415,-0.1447668342821158,1.163304413850489
0.009544,-0.1417834053897345,1.16833750550009
0.009546499999999999,-0.1381369922990461,1.174041676036304
0.009549,-0.1351535634066648,1.180081386015824
0.009551499999999999,-0.1318386424151314,1.185785556552036
0.009554,-0.1288552135227485,1.190483108758332
0.009556500000000001,-0.1258717846303655,1.196187279294548
0.009559,-0.1222253715396788,1.201555910387453
0.009561500000000001,-0.118910450548144,1.207595620366974
0.009564,-0.1155955295566091,1.213299790903188
0.0095665,-0.1122806085650742,1.219003961439401
0.009568999999999999,-0.1089656875735394,1.225043671418922
0.0095715,-0.106645242879465,1.228063526408682
0.009573999999999999,-0.103661813987085,1.233767696944894
0.0095765,-0.1000154008963953,1.23947186748111
0.009579000000000001,-0.09603749570655191,1.24584711690394
0.0095815,-0.09272257471501857,1.250880208553538
0.009584000000000001,-0.08940765372348372,1.256919918533059
0.0095865,-0.08642422483110235,1.261617470739352
0.009589,-0.08377228803787445,1.266315022945646
0.009591499999999999,-0.0811203512446478,1.271683654038551
0.009594,-0.07747393815395823,1.277052285131461
0.009596500000000001,-0.07415901716242172,1.283091995110984
0.009599,-0.07051260407173504,1.288460626203888
0.009601500000000001,-0.0671976830801988,1.293829257296797
0.009604,-0.06421425418781879,1.297855730616476
0.0096065,-0.06156231739459091,1.30255328282277
0.009608999999999999,-0.05758441220474908,1.308257453358983
0.0096115,-0.05426949121321423,1.313961623895197
0.009613999999999999,-0.05062307812252754,1.319330254988102
0.0096165,-0.04730815713099102,1.325369964967625
0.009619000000000001,-0.04432472823860859,1.330067517173921
0.0096215,-0.04200428354453525,1.333758451050293
0.009624000000000001,-0.0383578704538451,1.339127082143203
0.0096265,-0.03437996526400507,1.344831252679414
0.009629,-0.03106504427247022,1.350535423215628
0.009631499999999999,-0.02775012328093536,1.355568514865228
0.009634,-0.02410371019024701,1.360937145958135
0.009636499999999999,-0.02145177339702033,1.364963619277814
0.009639,-0.01913132870294473,1.36966117148411
0.009641500000000001,-0.01548491561225472,1.374694263133712
0.009644,-0.01183850252156804,1.380062894226617
0.009646500000000001,-0.008855073629186664,1.385095985876218
0.009649,-0.00520866053849832,1.390464616969125
0.0096515,-0.001893739546963462,1.395833248062032
0.009653999999999999,0.001089689345417911,1.399188642495099
0.0096565,0.004404610336952769,1.4042217341447
0.009658999999999999,0.00771953132848612,1.409590365237604
0.0096615,0.010702960220869,1.414958996330514
0.009664000000000001,0.014349373311559,1.41965654853681
0.0096665,0.01799578640224569,1.425025179629715
0.009669000000000001,0.02164219949293403,1.429722731836009
0.0096715,0.02396264418700843,1.433413665712382
0.009674,0.02694607307938981,1.43878229680529
0.009676499999999999,0.03059248617007649,1.442808770124968
0.009679,0.03390740716161301,1.448177401217877
0.009681499999999999,0.0375538202522997,1.453546032310782
0.009684,0.04086874124383621,1.458243584517078
0.009686500000000001,0.04418366223537197,1.461934518393454
0.009689,0.04617261483029198,1.466296531156439
0.0096915,0.04981902792098033,1.470994083362733
0.009693999999999999,0.05313394891251519,1.475691635569027
0.0096965,0.05678036200320353,1.48139580610524
0.009698999999999999,0.06009528299473688,1.485422279424919
0.0097015,0.06307871188711978,1.489784292187908
0.009704000000000001,0.06539915658119581,1.493475226064284
0.0097065,0.0690455696718825,1.498508317713882
0.009709000000000001,0.07269198276257206,1.503541409363484
0.0097115,0.07534391955579875,1.507567882683163
0.009714,0.07932182474564056,1.51293651377607
0.009716499999999999,0.08263674573717542,1.517969605425671
0.009719,0.0859516667287103,1.521660539302044
0.009721499999999999,0.08827211142278363,1.52501593373511
0.009724,0.09158703241431954,1.529713485941405
0.009726500000000001,0.09523344550500955,1.535082117034315
0.009729,0.09887985859569623,1.54045074812722
0.009731500000000001,0.1018632874880793,1.544141682003595
0.009734,0.105509700578766,1.54850369476658
0.0097365,0.1081616373719938,1.551523549756341
0.009738999999999999,0.1114765583635287,1.555885562519328
0.0097415,0.1144599872559101,1.560918654168928
0.009743999999999999,0.1181064003465968,1.565280666931913
0.0097465,0.1210898292389798,1.569307140251596
0.009749000000000001,0.1247362423296696,1.573669153014585
0.0097515,0.128051163321203,1.578366705220877
0.009754000000000001,0.1300401159161239,1.581722099653944
0.0097565,0.1336865290068122,1.585748572973624
0.009759,0.1373329420975006,1.589775046293304
0.009761499999999999,0.140647863089034,1.593801519612983
0.009764,0.1442942761797238,1.599170150705892
0.009766499999999999,0.1476091971712572,1.603532163468877
0.009769,0.1502611339644865,1.606887557901946
0.009771500000000001,0.1532445628568696,1.610578491778321
0.009774,0.1568909759475563,1.614269425654693
0.0097765,0.1598744048399376,1.618966977860987
0.009778999999999999,0.162857833732319,1.623328990623974
0.0097815,0.1665042468230074,1.627691003386961
0.009783999999999999,0.1698191678145407,1.631046397820027
0.0097865,0.1724711046077701,1.634066252809789
0.009789000000000001,0.175454533500153,1.638763805016084
0.0097915,0.1787694544916863,1.642454738892456
0.009794000000000001,0.1824158675823762,1.646816751655445
0.0097965,0.1857307885739095,1.65117876441843
0.009799,0.1890457095654444,1.654534158851497
0.009801499999999999,0.1920291384578258,1.658560632171178
0.009804,0.1946810752510537,1.662251566047551
0.009806499999999999,0.1976645041434337,1.665942499923923
0.009809,0.2016424093332768,1.670304512686912
0.009811500000000001,0.2046258382256599,1.673659907119981
0.009814,0.2082722513163466,1.677015301553046
0.009816500000000001,0.2119186644070363,1.681712853759341
0.009819,0.2149020932994163,1.684397169305794
0.0098215,0.2172225379934907,1.688088103182167
0.009823999999999999,0.2205374589850256,1.692450115945154
0.0098265,0.2235208878774069,1.695469970934915
0.009828999999999999,0.2268358088689403,1.699496444254593
0.0098315,0.2304822219596301,1.703858457017582
0.009834000000000001,0.234460127149473,1.70822046978057
0.0098365,0.2367805718435463,1.709898166997103
0.009839000000000001,0.2394325086367742,1.713589100873476
0.0098415,0.2427474296283091,1.716608955863237
0.009844,0.246062350619844,1.720635429182917
0.009846499999999999,0.2487142874130706,1.724326363059289
0.009849,0.2516977163054532,1.728352836378971
0.009851499999999999,0.2553441293961399,1.731037151925424
0.009854,0.257001589891909,1.733721467471878
0.009856500000000001,0.2606480029825992,1.737412401348254
0.009859,0.2646259081724391,1.741438874667933
0.0098615,0.2682723212631275,1.744794269100999
0.009864,0.2715872422546624,1.748485202977373
0.0098665,0.2745706711470437,1.75184059741044
0.009868999999999999,0.2772226079402704,1.754189373513586
0.0098715,0.2798745447334995,1.757544767946654
0.009874000000000001,0.282526481526729,1.760564622936416
0.0098765,0.2861728946174157,1.764255556812788
0.009879000000000001,0.2888248314106454,1.76727541180255
0.0098815,0.2928027366004854,1.771301885122229
0.009884,0.2957861654928668,1.774321740111989
0.009886499999999999,0.2984381022860947,1.775999437328523
0.009889,0.3017530232776295,1.779019292318283
0.009891499999999999,0.3050679442691629,1.782374686751348
0.009894,0.3080513731615458,1.78640116007103
0.009896500000000001,0.3107033099547754,1.789085475617485
0.009899,0.314349723045462,1.792105330607244
0.009901500000000001,0.3166701677395378,1.795125185597005
0.009904,0.3196535966319178,1.797809501143458
0.0099065,0.3229685176234526,1.801164895576525
0.009908999999999999,0.3262834386149875,1.803849211122978
0.0099115,0.3295983596065223,1.807540144999352
0.009913999999999999,0.3329132805980557,1.809888921102498
0.0099165,0.3355652173912851,1.813244315535566
0.009919000000000001,0.3375541699862075,1.815257552195408
0.0099215,0.3408690909777409,1.81794186774186
0.009924000000000001,0.3438525198701223,1.820626183288313
0.0099265,0.3471674408616571,1.823646038278074
0.009929,0.350482361853192,1.826330353824527
0.009931499999999999,0.3537972828447253,1.830021287700899
0.009934,0.3567807117371082,1.832034524360741
0.009936499999999999,0.3591011564311816,1.834383300463887
0.009939,0.3624160774227175,1.837738694896955
0.009941500000000001,0.3653995063151003,1.840758549886716
0.009944,0.3687144273066337,1.843442865433169
0.0099465,0.3716978561990151,1.845791641536316
0.009949,0.3746812850913964,1.84847595708277
0.0099515,0.3776647139837778,1.850153654299303
0.009953999999999999,0.3799851586778512,1.852502430402449
0.0099565,0.3829685875702336,1.85552228539221
0.009958999999999999,0.386283508561767,1.858206600938663
0.0099615,0.3892669374541498,1.860219837598504
0.009964000000000001,0.3919188742473792,1.863239692588265
0.0099665,0.3952337952389126,1.865924008134718
0.009969,0.3975542399329869,1.867601705351251
0.009971499999999999,0.4002061767262148,1.869950481454398
0.009974,0.4031896056185962,1.872970336444159
0.009976499999999999,0.4068360187092829,1.874648033660691
0.009979,0.4101509397008194,1.876996809763839
0.009981500000000001,0.413134368593202,1.8800166647536
0.009984,0.4157863053864287,1.881694361970133
0.009986500000000001,0.4181067500805043,1.88404313807328
0.009989,0.420758686873731,1.88605637473312
0.0099915,0.4240736078652658,1.888405150836267
0.009993999999999999,0.4270570367576472,1.89108946638272
0.0099965,0.4307034498483355,1.893102703042561
0.009998999999999999,0.4336868787407156,1.895451479145706
0.0100015,0.4356758313356378,1.896793636918934
0.010004,0.4386592602280192,1.898806873578774
0.0100065,0.4416426891204006,1.901155649681921
0.010009,0.4442946259136284,1.903504425785068
0.0100115,0.4469465627068563,1.906188741331522
0.010014,0.4509244678966982,1.908201977991362
0.0100165,0.453576404689926,1.909879675207895
0.010019,0.455565357284847,1.911221832981122
0.0100215,0.4585487861772283,1.912899530197656
0.010024,0.4612007229704562,1.914912766857496
0.0100265,0.4641841518628376,1.917261542960643
0.010029,0.4674990728543725,1.918939240177177
0.0100315,0.4704825017467538,1.921288016280323
0.010034,0.4731344385399817,1.922965713496857
0.0100365,0.4751233911349027,1.923972331826777
0.010039,0.4784383121264375,1.926321107929924
0.0100415,0.4810902489196654,1.927998805146457
0.010044,0.4840736778120467,1.929340962919684
0.0100465,0.4870571067044281,1.931689739022831
0.010049,0.490372027695963,1.933702975682671
0.0100515,0.4923609802908839,1.935045133455898
0.010054,0.4953444091832653,1.936051751785818
0.0100565,0.4979963459764932,1.938064988445658
0.010059,0.5003167906705676,1.939407146218885
0.0100615,0.5033002195629489,1.941755922322032
0.010064,0.5066151405544838,1.943433619538566
0.0100665,0.5092670773477117,1.944440237868486
0.010069,0.511587522041786,1.946453474528326
0.0100715,0.514239458835014,1.947460092858246
0.010074,0.5172228877273953,1.948802250631473
0.0100765,0.5195433324214698,1.950479947848006
0.010079,0.5228582534130046,1.951486566177926
0.0100815,0.5255101902062325,1.953499802837767
0.010084,0.5281621269994604,1.9551775000543
0.0100865,0.5294880953960743,1.955513039497607
0.010089,0.5328030163876092,1.95719073671414
0.0100915,0.536117937379144,1.958868433930674
0.010094,0.5384383820732185,1.959539512817287
0.0100965,0.5414218109655998,1.961217210033821
0.010099,0.5444052398579812,1.962559367807047
0.0101015,0.5463941924529021,1.962559367807047
0.010104,0.5490461292461299,1.964237065023581
0.0101065,0.5510350818410509,1.965243683353501
0.010109,0.5540185107334322,1.966585841126728
0.0101115,0.5570019396258137,1.967927998899955
0.010114,0.559985368518195,1.969605696116488
0.0101165,0.561974321113116,1.969941235559795
0.010119,0.5639632737080369,1.970276775003101
0.0101215,0.5672781946995717,1.972290011662942
0.010124,0.5695986393936461,1.973632169436168
0.0101265,0.572250576186874,1.973296629992862
0.010129,0.5752340050792554,1.974974327209395
0.0101315,0.5782174339716367,1.975645406096009
0.010134,0.5802063865665577,1.976316484982622
0.0101365,0.5821953391614786,1.977658642755849
0.010139,0.5851787680538599,1.978329721642462
0.0101415,0.5871677206487809,1.979000800529076
0.010144,0.5904826416403157,1.980007418858996
0.0101465,0.5931345784335436,1.980678497745609
0.010149,0.595455023127618,1.981349576632222
0.0101515,0.5974439757225389,1.982020655518836
0.010154,0.6000959125157668,1.982691734405449
0.0101565,0.6024163572098412,1.983362813292063
0.010159,0.6050682940030691,1.984033892178676
0.0101615,0.6080517228954505,1.985040510508596
0.010164,0.6103721675895248,1.98571158939521
0.0101665,0.6126926122835993,1.98571158939521
0.010169,0.6143500727793667,1.986047128838516
0.0101715,0.6173335016717481,1.98671820772513
0.010174,0.619985438464976,1.987053747168436
0.0101765,0.6223058831590503,1.98772482605505
0.010179,0.6246263278531248,1.989066983828277
0.0101815,0.6269467725471991,1.98873144438497
0.010184,0.6292672172412735,1.989066983828277
0.0101865,0.631587661935348,1.990073602158197
0.010189,0.6339081066294223,1.990409141601504
0.0101915,0.6368915355218038,1.99074468104481
0.010194,0.6395434723150316,1.991080220488117
0.0101965,0.6415324249099525,1.99074468104481
0.010199,0.6441843617031804,1.991080220488117
0.0102015,0.6451788380006409,1.991080220488117
0.010204,0.6478307747938687,1.991080220488117
0.0102065,0.6508142036862501,1.992086838818037
0.010209,0.653466140479478,1.992422378261344
0.0102115,0.6561180772727059,1.993428996591264
0.010214,0.6584385219667803,1.992422378261344
0.0102165,0.6604274745617013,1.992086838818037
0.010219,0.6617534429583152,1.99275791770465
0.0102215,0.6647368718506965,1.99275791770465
0.010224,0.6663943323464639,1.992422378261344
0.0102265,0.6687147770405384,1.992422378261344
0.010229,0.6713667138337662,1.992422378261344
0.0102315,0.6743501427261477,1.99275791770465
0.010234,0.6760076032219151,1.992086838818037
0.0102365,0.6783280479159894,1.99275791770465
0.010239,0.6809799847092174,1.992422378261344
0.0102415,0.6829689373041382,1.992086838818037
0.010244,0.6849578898990591,1.991415759931424
0.0102465,0.6869468424939801,1.99175129937473
0.010249,0.6892672871880545,1.99175129937473
0.0102515,0.6912562397829755,1.991415759931424
0.010254,0.6932451923778963,1.990409141601504
0.0102565,0.6958971291711242,1.99074468104481
0.010259,0.6978860817660452,1.990409141601504
0.0102615,0.700538018559273,1.990073602158197
0.010264,0.7025269711541939,1.989402523271583
0.0102665,0.7048474158482684,1.989066983828277
0.010269,0.7061733842448823,1.98873144438497
0.0102715,0.7081623368398032,1.988395904941663
0.010274,0.7104827815338776,1.988395904941663
0.0102765,0.7131347183271055,1.988060365498357
0.010279,0.7154551630211798,1.98671820772513
0.0102815,0.7174441156161008,1.987053747168436
0.010284,0.7191015761118682,1.98671820772513
0.0102865,0.7214220208059426,1.986382668281823
0.010289,0.7227479892025566,1.985376049951903
0.0102915,0.7253999259957844,1.984369431621983
0.010294,0.7273888785907053,1.98369835273537
0.0102965,0.7297093232847798,1.983027273848756
0.010299,0.7320297679788542,1.982691734405449
0.0103015,0.7333557363754681,1.982020655518836
0.010304,0.7353446889703891,1.981014037188916
0.0103065,0.7376651336644634,1.980342958302302
0.010309,0.7396540862593843,1.980007418858996
0.0103115,0.7423060230526122,1.979336339972382
0.010314,0.7442949756475331,1.977994182199156
0.0103165,0.7456209440441471,1.977658642755849
0.010319,0.7469469124407611,1.975980945539315
0.0103215,0.7492673571348354,1.974974327209395
0.010324,0.7515878018289098,1.973967708879475
0.0103265,0.7535767544238308,1.973296629992862
0.010329,0.7562286912170586,1.972625551106248
0.0103315,0.757886151712826,1.970947853889715
0.010334,0.7592121201094401,1.970612314446408
0.0103365,0.7612010727043609,1.969270156673181
0.010339,0.7628585332001283,1.968263538343261
0.0103415,0.7648474857950492,1.967256920013341
0.010344,0.7668364383899702,1.965914762240114
0.0103465,0.7684938988857376,1.963901525580274
0.010349,0.7704828514806585,1.964237065023581
0.0103515,0.772140311976426,1.962559367807047
0.010354,0.7734662803730399,1.961888288920434
0.0103565,0.7761182171662678,1.960210591703901
0.010359,0.7781071697611887,1.959539512817287
0.0103615,0.7797646302569561,1.957526276157447
0.010364,0.781753582851877,1.95618411838422
0.0103665,0.7827480591493375,1.955848578940913
0.010369,0.784405519645105,1.953499802837767
0.0103715,0.7867259643391793,1.952493184507846
0.010374,0.7883834248349467,1.950815487291313
0.0103765,0.7903723774298677,1.949473329518086
0.010379,0.7923613300247886,1.948131171744859
0.0103815,0.7936872984214025,1.946789013971632
0.010384,0.7953447589171699,1.945782395641712
0.0103865,0.7966707273137839,1.944104698425179
0.010389,0.7986596799087048,1.942091461765339
0.0103915,0.8006486325036257,1.941084843435419
0.010394,0.8026375850985467,1.938736067332272
0.0103965,0.8039635534951606,1.936722830672432
0.010399,0.805621013990928,1.936387291229125
0.0104015,0.8069469823875419,1.934374054569285
0.010404,0.8089359349824629,1.932025278466138
0.0104065,0.8105933954782303,1.930683120692911
0.010409,0.8122508559739977,1.929005423476377
0.0104115,0.8139083164697651,1.927327726259844
0.010414,0.8155657769655326,1.925985568486617
0.0104165,0.8162287611638396,1.92464341071339
0.010419,0.8182177137587605,1.92263017405355
0.0104215,0.8202066663536814,1.919274779620483
0.010424,0.8218641268494489,1.917932621847256
0.0104265,0.8231900952460628,1.915919385187416
0.010429,0.8245160636426767,1.913570609084269
0.0104315,0.8265050162375976,1.913235069640963
0.010434,0.8274994925350581,1.911221832981122
0.0104365,0.829488445129979,1.909544135764589
0.010439,0.8304829214274395,1.906524280774829
0.0104415,0.8318088898240534,1.904175504671682
0.010444,0.8337978424189744,1.902833346898455
0.0104465,0.8351238108155883,1.900149031352001
0.010449,0.8364497792122022,1.898471334135468
0.0104515,0.8374442555096626,1.896122558032321
0.010454,0.8397647002037371,1.894444860815787
0.0104565,0.841090668600351,1.891760545269334
0.010459,0.8427481290961184,1.890418387496107
0.0104615,0.8437426053935789,1.887398532506347
0.010464,0.8454000658893464,1.885720835289813
0.0104665,0.8467260342859603,1.883707598629973
0.010469,0.8477205105834207,1.880016664753599
0.0104715,0.8490464789800347,1.878674506980373
0.010474,0.8507039394758021,1.875990191433919
0.0104765,0.8520299078724161,1.873641415330772
0.010479,0.8536873683681835,1.870957099784318
0.0104815,0.8550133367647974,1.869614942011092
0.010484,0.8560078130622579,1.867601705351251
0.0104865,0.8570022893597183,1.863910771474878
0.010489,0.8589912419546393,1.861561995371731
0.0104915,0.8599857182520997,1.859213219268584
0.010494,0.8613116866487136,1.856193364278824
0.0104965,0.8626376550453276,1.854180127618984
0.010499,0.863632131342788,1.851831351515837
0.0105015,0.864958099739402,1.850153654299303
0.010504,0.8662840681360159,1.847133799309543
0.0105065,0.8672785444334764,1.844449483763089
0.010509,0.8686045128300903,1.841765168216636
0.0105115,0.8699304812267042,1.838074234340262
0.010514,0.8715879417224717,1.836396537123728
0.0105165,0.8722509259207787,1.834047761020581
0.010519,0.8735768943173926,1.831027906030821
0.0105215,0.8749028627140065,1.828008051041061
0.010524,0.876560323209774,1.824988196051301
0.0105265,0.877223307408081,1.822639419948154
0.010529,0.8782177837055414,1.81894848607178
0.0105315,0.8795437521021554,1.817606328298553
0.010534,0.8805382283996158,1.815257552195406
0.0105365,0.8815327046970762,1.811231078875726
0.010539,0.8825271809945368,1.808211223885966
0.0105415,0.8835216572919972,1.805191368896205
0.010544,0.8851791177877646,1.802507053349752
0.0105465,0.8861735940852251,1.799151658916685
0.010549,0.886836578283532,1.797473961700151
0.0105515,0.887499562481839,1.794454106710391
0.010554,0.888825530878453,1.790763172834017
0.0105565,0.8898200071759135,1.787072238957644
0.010559,0.8908144834733739,1.783716844524577
0.0105615,0.8921404518699878,1.780696989534816
0.010564,0.8931349281674483,1.778348213431669
0.0105665,0.8937979123657552,1.775663897885216
0.010569,0.8947923886632158,1.772308503452149
0.0105715,0.8957868649606762,1.768953109019082
0.010574,0.8964498491589832,1.764926635699401
0.0105765,0.8977758175555971,1.762242320152948
0.010579,0.8987702938530575,1.758886925719881
0.0105815,0.899764770150518,1.756538149616734
0.010584,0.9007592464479784,1.753182755183667
0.0105865,0.9014222306462855,1.749491821307293
0.010589,0.9020852148445924,1.74680750576084
0.0105915,0.9030796911420529,1.742445492997853
0.010594,0.9044056595386668,1.739090098564786
0.0105965,0.9050686437369738,1.735734704131719
0.010599,0.9050686437369738,1.733050388585265
0.0106015,0.9063946121335877,1.730030533595505
0.010604,0.9073890884310482,1.726339599719131
0.0106065,0.9080520726293552,1.72130650806953
0.010609,0.9083835647285087,1.71828665307977
0.0106115,0.9100410252242761,1.71426017976009
0.010614,0.9110355015217365,1.712582482543556
0.0106165,0.9110355015217365,1.708556009223876
0.010619,0.9120299778191969,1.705536154234116
0.0106215,0.9126929620175039,1.701509680914435
0.010624,0.913355946215811,1.696812128708141
0.0106265,0.9146819146124249,1.693792273718381
0.010629,0.9150134067115784,1.690101339842007
0.0106315,0.9163393751081923,1.687752563738861
0.010634,0.9163393751081923,1.68372609041918
0.0106365,0.9173338514056527,1.679364077656193
0.010639,0.9176653435048062,1.675002064893206
0.0106415,0.9183283277031132,1.671646670460139
0.010644,0.9189913119014201,1.667284657697152
0.0106465,0.9196542960997272,1.663593723820778
0.010649,0.9199857881988807,1.660909408274325
0.0106515,0.9209802644963411,1.656547395511337
0.010654,0.9213117565954946,1.652856461634964
0.0106565,0.922306232892955,1.648494448871977
0.010659,0.922969217091262,1.644803514995603
0.0106615,0.923632201289569,1.640441502232616
0.010664,0.9242951854878759,1.638092726129469
0.0106665,0.923632201289569,1.633395173923175
0.010669,0.9246266775870294,1.629033161160188
0.0106715,0.9252896617853364,1.625342227283815
0.010674,0.9259526459836434,1.620980214520827
0.0106765,0.9266156301819504,1.616282662314534
0.010679,0.9269471222811039,1.613262807324773
0.0106815,0.9276101064794108,1.609907412891706
0.010684,0.9282730906777178,1.605880939572026
0.0106865,0.9286045827768713,1.601518926809039
0.010689,0.9286045827768713,1.596821374602745
0.0106915,0.9289360748760248,1.591452743509838
0.010694,0.9299305511734852,1.588097349076771
0.0106965,0.9302620432726387,1.58507749408701
0.010699,0.9302620432726387,1.58105102076733
0.0107015,0.9312565195700991,1.57702454744765
0.010704,0.9312565195700991,1.570649298024823
0.0107065,0.9315880116692526,1.567293903591755
0.010709,0.9325824879667131,1.563267430272075
0.0107115,0.9325824879667131,1.558905417509088
0.010714,0.9329139800658666,1.555885562519328
0.0107165,0.9329139800658666,1.550181391983114
0.010719,0.9335769642641736,1.54649045810674
0.0107215,0.9335769642641736,1.542799524230366
0.010724,0.9339084563633271,1.537766432580766
0.0107265,0.9349029326607875,1.532733340931165
0.010729,0.9349029326607875,1.528706867611485
0.0107315,0.935234424759941,1.525351473178418
0.010734,0.9349029326607875,1.520318381528817
0.0107365,0.935234424759941,1.51494975043591
0.010739,0.935234424759941,1.51092327711623
0.0107415,0.935234424759941,1.504883567136709
0.010744,0.9355659168590945,1.500521554373722
0.0107465,0.9365603931565549,1.497501699383962
0.010749,0.9362289010574014,1.493139686620975
0.0107515,0.9368918852557084,1.487771055528068
0.010754,0.9368918852557084,1.483409042765081
0.0107565,0.9372233773548619,1.479047030002093
0.010759,0.9368918852557084,1.473678398909186
0.0107615,0.9368918852557084,1.469316386146199
0.010764,0.9365603931565549,1.464954373383212
0.0107665,0.9372233773548619,1.459921281733612
0.010769,0.9372233773548619,1.455559268970625
0.0107715,0.9375548694540153,1.450190637877717
0.010774,0.9372233773548619,1.445157546228117
0.0107765,0.9375548694540153,1.43978891513521
0.010779,0.9378863615531688,1.436769060145449
0.0107815,0.9375548694540153,1.432407047382462
0.010784,0.9378863615531688,1.427038416289555
0.0107865,0.9375548694540153,1.422340864083261
0.010789,0.9375548694540153,1.416301154103741
0.0107915,0.9368918852557084,1.411603601897447
0.010794,0.9375548694540153,1.406570510247847
0.0107965,0.9378863615531688,1.403550655258086
0.010799,0.9375548694540153,1.398853103051792
0.0108015,0.9375548694540153,1.393148932515579
0.010804,0.9372233773548619,1.387780301422671
0.0108065,0.9378863615531688,1.383418288659684
0.010809,0.9375548694540153,1.37771411812347
0.0108115,0.9372233773548619,1.37268102647387
0.010814,0.9375548694540153,1.368990092597496
0.0108165,0.9368918852557084,1.362950382617976
0.010819,0.9368918852557084,1.358588369854989
0.0108215,0.9362289010574014,1.352884199318775
0.010824,0.9362289010574014,1.347515568225867
0.0108265,0.9362289010574014,1.341811397689654
0.010829,0.9365603931565549,1.337449384926666
0.0108315,0.9362289010574014,1.333087372163679
0.010834,0.9355659168590945,1.327383201627465
0.0108365,0.9355659168590945,1.322014570534558
0.010839,0.935234424759941,1.316645939441651
0.0108415,0.934571440561634,1.311612847792051
0.010844,0.9349029326607875,1.305908677255837
0.0108465,0.9342399484624805,1.301882203936156
0.010849,0.9342399484624805,1.296513572843249
0.0108515,0.9339084563633271,1.291480481193649
0.010854,0.9335769642641736,1.285776310657435
0.0108565,0.9325824879667131,1.280407679564528
0.010859,0.9329139800658666,1.273696890698393
0.0108615,0.9329139800658666,1.269670417378713
0.010864,0.9329139800658666,1.265643944059033
0.0108665,0.9322509958675597,1.259604234079512
0.010869,0.9319195037684062,1.254571142429912
0.0108715,0.9312565195700991,1.248531432450391
0.010874,0.9315880116692526,1.243833880244097
0.0108765,0.9302620432726387,1.236787551934657
0.010879,0.9305935353717922,1.233096618058283
0.0108815,0.9295990590743317,1.227392447522069
0.010884,0.9295990590743317,1.222023816429162
0.0108865,0.9286045827768713,1.216655185336255
0.010889,0.9289360748760248,1.211286554243348
0.0108915,0.9282730906777178,1.20491130482052
0.010894,0.9276101064794108,1.19987821317092
0.0108965,0.9272786143802574,1.195180660964626
0.010899,0.9266156301819504,1.189812029871719
0.0109015,0.9262841380827969,1.183101241005585
0.010904,0.9252896617853364,1.177732609912677
0.0109065,0.9252896617853364,1.171692899933157
0.010909,0.9246266775870294,1.166659808283556
0.0109115,0.9239636933887224,1.162297795520569
0.010914,0.9233007091904155,1.155587006654435
0.0109165,0.922969217091262,1.149547296674915
0.010919,0.9226377249921085,1.144178665582008
0.0109215,0.9216432486946481,1.138138955602487
0.010924,0.9209802644963411,1.132099245622966
0.0109265,0.9196542960997272,1.126730614530059
0.010929,0.9203172802980342,1.122368601767072
0.0109315,0.9193228040005736,1.116664431230858
0.010934,0.9189913119014201,1.109953642364724
0.0109365,0.9183283277031132,1.10424947182851
0.010939,0.9173338514056527,1.098545301292297
0.0109415,0.9163393751081923,1.092170051869469
0.010944,0.9160078830090388,1.086130341889949
0.0109465,0.9156763909098853,1.082439408013575
0.010949,0.9140189304141179,1.075728619147441
0.0109515,0.913355946215811,1.070024448611227
0.010954,0.9130244541166574,1.0636491991884
0.0109565,0.9123614699183504,1.057273949765572
0.010959,0.91136699362089,1.051569779229359
0.0109615,0.9110355015217365,1.047207766466371
0.010964,0.9100410252242761,1.041503595930158
